"","公司代號","Profit_this_year_3","Profit_last_year_4","Profit_last_year_3","股東配發s盈餘分配之現金股利元股","Profit_this_year_4_P","DivideRatio","DividendPredict","收盤價","InterestRatePercent"
"236","2031",0.55,3.17,4.49,1.5,0.388307349665924,0.473186119873817,0.183741648106904,"31.60",0.0058146091173071
"237","2032",0.34,0.13,0.14,0.13,0.315714285714286,1,0.315714285714286,"9.25",0.0341312741312741
"238","2033",0.01,0.15,0.16,0.2,0.009375,1.33333333333333,0.0125,"9.13",0.00136911281489595
"239","2034",1.6,2.23,2.01,1.8,1.77512437810945,0.807174887892377,1.43283582089552,"26.00",0.0551090700344432
"240","2038",-0.86,-1.09,-0.26,0,-3.60538461538462,0,0,"7.11",0
"241","2049",5.9,18.44,15.59,7,6.97857601026299,0.379609544468547,2.64913406029506,"279.50",0.00947811828370326
"242","2059",13.02,18.64,13.53,9.5,17.9373835920177,0.509656652360515,9.14190687361419,"353.00",0.025897753183043
"243","2062",0.42,0.68,0.66,0.3,0.432727272727273,0.441176470588235,0.190909090909091,"28.00",0.00681818181818182
"244","2069",-0.2,5.9,6.74,2.5,-0.175074183976261,0.423728813559322,-0.0741839762611276,"19.00",-0.00390441980321724
"245","2101",1.26,0.23,0.23,0.1925,1.26,0.83695652173913,1.0545652173913,NA,NA
"246","2102",-0.69,-2.67,-1.46,0,-1.26184931506849,0,0,"13.70",0
"247","2103",0.77,1.44,1,0.98,1.1088,0.680555555555556,0.7546,"24.10",0.0313112033195021
"248","2104",1.58,4.18,3.88,1.5,1.70216494845361,0.358851674641148,0.610824742268041,"31.70",0.0192689193144493
"249","2105",0.93,1.09,0.93,1.1,1.09,1.00917431192661,1.1,"41.95",0.0262216924910608
"250","2106",1.08,0.79,0.69,1,1.23652173913044,1.26582278481013,1.56521739130435,"30.70",0.0509842798470472
"251","2107",1.28,0.59,0.52,0.68,1.45230769230769,1.15254237288136,1.67384615384615,"18.80",0.0890343698854337
"252","2108",2.28,3.12,2.37,1.8,3.00151898734177,0.576923076923077,1.73164556962025,"30.20",0.0573392572721938
"253","2109",-0.11,-0.76,-0.78,0,-0.107179487179487,0,0,"11.10",0
"254","2114",4.18,5.85,4.49,5,5.44610244988864,0.854700854700855,4.65478841870824,"82.60",0.0563533706865404
"255","2115",2,2.54,1.61,1.00000004,3.15527950310559,0.393700803149606,1.24223607453416,"41.45",0.0299695072263971
"256","2201",-1.7,1.39,1.11,0.67,-2.12882882882883,0.482014388489209,-1.02612612612613,"19.50",-0.0526218526218526
"257","2204",0.29,2.64,2.14,1.7,0.357757009345794,0.643939393939394,0.230373831775701,"39.00",0.00590702132758207
"258","2206",2.84,1.26,2.09,1,1.71215311004785,0.793650793650794,1.35885167464115,"21.20",0.0640967771057145
"259","2208",-1.72,-8.87,-6.71,0,-2.27368107302534,0,0,"26.95",0
"260","2227",16.88,19.63,14.52,17.67,22.8205509641873,0.900152827305145,20.5419834710744,"285.50",0.0719509053277561
"261","2228",6.02,6.63,5.08,5,7.85681102362205,0.754147812971342,5.9251968503937,"117.50",0.0504272072373932
"262","2231",7.32,9.48,7.33,7.8,9.46706684856753,0.822784810126582,7.7893587994543,"248.00",0.0314087048365093
"263","2233",4.11,7.05,5.54,4,5.23023465703971,0.567375886524823,2.96750902527076,"72.40",0.0409876937192094
"264","2236",1.12,3.57,2.14,0.10244247,1.86841121495327,0.0286953697478992,0.0536147506542056,"23.25",0.00230601078082605
"265","2239",4.14,9.89,8.28,4.5,4.945,0.455005055611729,2.25,"94.60",0.023784355179704
"266","2243",-1.7,-0.82,0.56,0,2.48928571428571,0,0,"14.45",0
"267","2301",3,3.42,2.34,2.92,4.38461538461539,0.853801169590643,3.74358974358974,"49.70",0.0753237372955683
"268","2302",0.08,0.17,0.12,0,0.113333333333333,0,0,"7.98",0
"269","2303",0.5,0.58,0.73,0.58,0.397260273972603,1,0.397260273972603,"16.30",0.0243717959492394
"270","2305",-0.03,-0.1,-0.12,0,-0.025,0,0,"6.85",0
"271","2308",6.94,7,4.68,5,10.3803418803419,0.714285714285714,7.41452991452992,"151.50",0.048940791515049
"272","2312",0.46,0.41,0.32,0.3,0.589375,0.731707317073171,0.43125,"13.05",0.0330459770114942
"273","2313",2,2.01,1.65,0.8,2.43636363636364,0.398009950248756,0.96969696969697,"43.85",0.0221139559794064
"274","2314",-0.09,0.23,0.14,0.2,-0.147857142857143,0.869565217391304,-0.128571428571429,"24.55",-0.00523712540005819
"275","2316",2.1,1.34,0.66,1,4.26363636363636,0.746268656716418,3.18181818181818,"35.05",0.0907794060433148
"276","2317",4.87,8.03,3.95,4,9.90027848101266,0.49813200498132,4.93164556962025,"91.60",0.0538389254325355
"277","2321",-0.59,-0.32,-0.22,0,-0.858181818181818,0,0,"1.34",0
"278","2323",0.13,0.24,-0.38,0,-0.0821052631578947,0,0,"9.62",0
"279","2324",1.13,2.05,1.66,1,1.39548192771084,0.487804878048781,0.680722891566265,"18.90",0.0360170842098553
"280","2327",14.26,80.3,70.29,44.3,16.2907668231612,0.551681195516812,8.98730971688718,"468.00",0.0192036532412119
"281","2328",1.9,2.29,1.83,1.1,2.3775956284153,0.480349344978166,1.14207650273224,"23.10",0.0494405412438199
"282","2329",0.98,-0.2,-0.31,0,0.632258064516129,0,0,"15.00",0
"283","2330",8.84,13.54,9.69,8,12.3522807017544,0.590841949778434,7.29824561403509,"339.50",0.0214970415730047
"284","2331",-0.08,0.04,-0.1,0,0.032,0,0,"13.60",0
"285","2332",-0.73,0.16,-0.05,0,2.336,0,0,"13.70",0
"286","2337",1.23,4.94,3.37,1.2,1.80302670623145,0.242914979757085,0.437982195845697,"38.00",0.0115258472590973
"287","2338",1.57,1.02,1.13,0.834,1.41716814159292,0.817647058823529,1.15874336283186,"33.50",0.0345893541143838
"288","2340",1.07,1.47,1.09,0.5,1.44302752293578,0.340136054421769,0.490825688073394,"25.35",0.0193619600817907
"289","2342",-1.67,1.54,1.29,0.27,-1.99364341085271,0.175324675324675,-0.34953488372093,"20.15",-0.017346644353396
"290","2344",0.37,1.87,1.65,1,0.419333333333333,0.53475935828877,0.224242424242424,"19.90",0.0112684635297701
"291","2345",6.97,5.33,3.89,4,9.55015424164525,0.75046904315197,7.16709511568123,"171.50",0.0417906420739431
"292","2347",2.92,3.96,3.16,2,3.65924050632911,0.505050505050505,1.84810126582278,"37.50",0.0492827004219409
"293","2348",3.99,5.39,4.19,3.8,5.13272076372315,0.705009276437848,3.61861575178998,"56.40",0.0641598537551414
"294","2349",-0.41,-1.01,-0.62,0,-0.667903225806452,0,0,"7.02",0
"295","2351",2.39,4.55,3.43,2.8,3.17040816326531,0.615384615384615,1.95102040816327,"67.50",0.0289040060468632
"296","2352",1.5,2.05,1.52,0.85,2.02302631578947,0.414634146341463,0.838815789473684,"21.15",0.0396603210153042
"297","2353",0.76,1.01,0.83,0.77,0.924819277108434,0.762376237623762,0.705060240963855,"17.90",0.0393888402773104
"298","2354",3.77,6.47,3.82,3.2,6.38531413612565,0.494590417310665,3.15811518324607,"66.60",0.0474191468955867
"299","2355",1.2,0.41,0,0.5,Inf,1.21951219512195,Inf,"32.05",Inf
"300","2356",1.15,1.81,1.42,1.5,1.46584507042253,0.828729281767956,1.21478873239437,"22.95",0.0529319709104299
"301","2357",12.79,5.7,9.5,15,7.674,2.63157894736842,20.1947368421053,"234.00",0.086302294197031
"302","2358",0.02,0.77,0.48,0,0.0320833333333333,0,0,"16.75",0
"303","2359",1.58,1.65,0.95,1.1,2.74421052631579,0.666666666666667,1.82947368421053,"21.50",0.0850917992656059
"304","2360",3.03,6.22,5.06,4.17782622,3.72462450592885,0.671676241157556,2.50174178786561,"148.00",0.0169036607288217
"305","2362",2,2.32,2.26,0.2,2.05309734513274,0.0862068965517241,0.176991150442478,"36.90",0.00479650814207257
"306","2363",-0.2,-0.32,-0.08,0,-0.8,0,0,"8.65",0
"307","2364",-0.27,-0.35,-0.34,0,-0.277941176470588,0,0,"2.10",0
"308","2365",0.13,0.4,0.45,0,0.115555555555556,0,0,"8.38",0
"309","2367",2.23,1.06,0.61,0.4,3.87508196721311,0.377358490566038,1.46229508196721,"33.35",0.0438469289945191
"310","2368",-0.36,0.42,0.38,0,-0.397894736842105,0,0,"16.85",0
"311","2369",-1.18,-0.55,-0.3,0,-2.16333333333333,0,0,"10.35",0
"312","2371",0.44,-4.75,-1.83,0,1.14207650273224,0,0,"20.70",0
"313","2373",4.53,6.78,5.02,6,6.11820717131474,0.884955752212389,5.41434262948207,"90.70",0.0596950675797362
"314","2374",-0.64,-1.64,-1.26,0.5,-0.833015873015873,-0.304878048780488,0.253968253968254,"16.35",0.0155332265424008
"315","2375",2.17,19.11,18.81,3,2.20460925039872,0.156985871271586,0.346092503987241,"45.95",0.00753193697469512
"316","2376",2.44,4.04,3.82,3,2.58052356020942,0.742574257425743,1.91623036649215,"50.20",0.038171919651238
"317","2377",5.06,7.15,6.35,4.5,5.69748031496063,0.629370629370629,3.58582677165354,"89.20",0.0401998517001518
"318","2379",10.13,8.57,6.41,6,13.5435413416537,0.700116686114352,9.4820592823713,"250.00",0.0379282371294852
"319","2380",-2.02,-2.05,-1.56,0,-2.65448717948718,0,0,"4.17",0
"320","2382",2.97,3.92,2.85,3.55,4.08505263157895,0.905612244897959,3.69947368421053,"64.20",0.0576242006886375
"321","2383",6.59,5.48,4.15,3.8,8.70197590361446,0.693430656934306,6.03421686746988,"133.00",0.0453700516351119
"322","2385",6.65,5.22,3.93,3.8,8.83282442748092,0.727969348659004,6.43002544529262,"88.20",0.0729027828264469
"323","2387",0.3,0.62,0.18,1.00536182,1.03333333333333,1.62155132258065,1.67560303333333,"37.30",0.0449223333333333
"324","2388",0.08,0.14,0.12,0,0.0933333333333334,0,0,"35.60",0
"325","2390",-0.55,-0.81,-0.48,0,-0.928125,0,0,"10.95",0
"326","2392",2.8,1.2,-0.56,1.5,-6,1.25,-7.5,"45.35",-0.165380374862183
"327","2393",1.35,1.8,1.48,1.5,1.64189189189189,0.833333333333333,1.36824324324324,"35.20",0.0388705466830467
"328","2395",8.08,9.02,6.68,6.8,10.9104191616766,0.753880266075388,8.2251497005988,"301.00",0.0273260787395309
"329","2397",4.48,5.28,4.14,5.28,5.7136231884058,1,5.7136231884058,"83.50",0.0684266250108479
"330","2399",-0.18,-1.37,-0.67,0,-0.368059701492537,0,0,"12.20",0
"331","2401",0.03,0.01,0.11,0,0.00272727272727273,0,0,"13.35",0
"332","2402",0.5,0.47,0.15,0.5,1.56666666666667,1.06382978723404,1.66666666666667,"16.90",0.0986193293885602
"333","2404",10.67,9.42,5.91,10,17.0070050761421,1.06157112526539,18.0541455160744,"193.00",0.0935447954200749
"334","2405",-0.03,-0.4,-0.14,0,-0.0857142857142857,0,0,"12.05",0
"335","2406",1.05,-4.21,-3.26,0,1.35598159509202,0,0,"12.65",0
"336","2408",2.81,12.8,10.23,7.15365144,3.51593352883675,0.55887901875,1.96498148058651,"84.80",0.0231719514220107
"337","2409",-1.08,1.06,1.03,0.5,-1.11145631067961,0.471698113207547,-0.524271844660194,"10.05",-0.0521663527025069
"338","2412",3.22,4.58,3.49,4.479,4.22567335243553,0.977947598253275,4.13248710601719,"110.50",0.0373980733576217
"339","2413",-0.85,0.05,-0.03,0,1.41666666666667,0,0,"16.65",0
"340","2414",1.43,1.58,1.27,1.45,1.77905511811024,0.917721518987342,1.63267716535433,"23.25",0.0702226737786809
"341","2415",0.46,1.26,1.12,1.5,0.5175,1.19047619047619,0.616071428571428,"19.60",0.0314322157434402
"342","2417",-0.19,0.03,-0.23,0,0.0247826086956522,0,0,"10.30",0
"343","2419",0.67,0.81,0.41,0.71,1.32365853658537,0.876543209876543,1.16024390243902,"27.60",0.0420378225521386
"344","2420",2.36,3.26,2.21,2.8,3.48126696832579,0.858895705521472,2.99004524886878,"35.95",0.0831723295930119
"345","2421",1.85,2.41,1.85,2,2.41,0.829875518672199,2,"45.65",0.0438116100766703
"346","2423",1.63,2.37,1.74,1.8,2.2201724137931,0.759493670886076,1.68620689655172,"26.90",0.062684271247276
"347","2424",-2.63,-1.38,-0.93,0,-3.90258064516129,0,0,"28.20",0
"348","2425",1.14,2.39,2.19,1.5,1.2441095890411,0.627615062761506,0.780821917808219,"30.80",0.0253513609677993
"349","2426",0.13,1.79,1.8,1.2,0.129277777777778,0.670391061452514,0.0866666666666667,"14.95",0.00579710144927536
"350","2427",0.38,0.63,0.26,0.4,0.920769230769231,0.634920634920635,0.584615384615385,"10.65",0.0548934633441676
"351","2428",6.46,7.67,5.86,3.8,8.45532423208191,0.495436766623207,4.18907849829352,"97.10",0.0431419000854121
"352","2429",-0.81,-0.45,-0.15,0,-2.43,0,0,"27.90",0
"353","2430",0.97,1.34,1.33,0.9,0.977293233082707,0.671641791044776,0.656390977443609,"17.25",0.0380516508662962
"354","2431",0.01,-1.71,-0.82,0,0.0208536585365854,0,0,"11.35",0
"355","2433",3.5,3.66,2.94,3.5,4.35714285714286,0.956284153005464,4.16666666666667,"56.00",0.0744047619047619
"356","2434",-2.14,-2.56,-1.64,0,-3.34048780487805,0,0,"6.85",0
"357","2436",1.38,0.86,1.14,1,1.04105263157895,1.16279069767442,1.21052631578947,"26.60",0.0455085081123862
"358","2438",-0.93,0.09,0.13,0,-0.643846153846154,0,0,"7.91",0
"359","2439",10.24,10.47,4.23,8.6,25.3458156028369,0.821394460362942,20.8189125295508,"171.00",0.121748026488601
"360","2440",-0.42,-0.42,-0.37,0,-0.476756756756757,0,0,"9.40",0
"361","2441",2.48,4.18,3.4,2.7,3.04894117647059,0.645933014354067,1.96941176470588,"47.30",0.0416366123616466
"362","2442",0.51,3.46,0.45,0.5,3.92133333333333,0.144508670520231,0.566666666666667,"11.05",0.0512820512820513
"363","2443",-1.43,-2.34,-1.95,0,-1.716,0,0,"4.97",0
"364","2444",-0.38,-0.96,-0.58,0,-0.628965517241379,0,0,"22.40",0
"365","2448",-2.34,-0.42,0.48,0,2.0475,0,0,"32.40",0
"366","2449",1.66,1.47,1.12,1.35,2.17875,0.918367346938776,2.00089285714286,"37.30",0.0536432401378782
"367","2450",1.18,1.59,1.08,1.45,1.73722222222222,0.911949685534591,1.58425925925926,"32.40",0.0488968907178784
"368","2451",3.09,4.83,3.93,4.4,3.79763358778626,0.910973084886128,3.45954198473282,"76.00",0.0455202892728003
"369","2453",0.86,0.63,0.39,0.5,1.38923076923077,0.793650793650794,1.1025641025641,"16.75",0.0658247225411404
"370","2454",10.66,13.26,10.84,6,13.039815498155,0.452488687782805,5.90036900369004,"434.50",0.0135796754975605
"371","2455",2.11,2.16,1.72,2,2.64976744186046,0.925925925925926,2.45348837209302,"124.00",0.0197861965491373
"372","2456",4.1,11.54,9.76,8,4.84774590163934,0.693240901213172,3.36065573770492,"136.00",0.0247107039537126
"373","2457",-0.11,-0.73,-0.75,0,-0.107066666666667,0,0,"9.90",0
"374","2458",5.2,4.16,2.78,4.65,7.78129496402878,1.11778846153846,8.69784172661871,"91.60",0.0949546040023876
"375","2459",2.98,4.03,3.07,2,3.91185667752443,0.496277915632754,1.9413680781759,"43.55",0.0445779122428449
"376","2460",-0.32,-0.53,-0.49,0,-0.346122448979592,0,0,"10.25",0
"377","2461",0.3,0.41,0.33,0.41,0.372727272727273,1,0.372727272727273,"18.80",0.019825918762089
"378","2462",0.71,0.08,-0.6,0.5,-0.0946666666666667,6.25,-0.591666666666667,"29.05",-0.0203671830177854
"379","2464",3.11,4.88,3.62,3.3,4.1924861878453,0.676229508196721,2.83508287292818,"39.50",0.0717742499475488
"380","2465",-0.43,-1.12,-0.96,0,-0.501666666666667,0,0,"11.05",0
"381","2466",0.01,0.02,-0.15,0,-0.00133333333333333,0,0,"34.30",0
"382","2467",1.8,3.73,2.67,2.5,2.51460674157303,0.670241286863271,1.68539325842697,"26.60",0.0633606488130438
"383","2468",0.47,0.61,0.45,0.5,0.637111111111111,0.819672131147541,0.522222222222222,"12.50",0.0417777777777778
"384","2471",0.99,1.21,0.73,1.12139676,1.64095890410959,0.926774181818182,1.52079834575342,"19.10",0.0796229500394463
"385","2472",2.57,4.42,3.61,2.3,3.14664819944598,0.520361990950226,1.63739612188366,"43.50",0.037641290158245
"386","2474",10.15,36.31,27.33,12,13.4850530552506,0.3304874690168,4.45664105378705,"236.00",0.0188840722618095
"387","2476",1.44,1.58,1.08,1.26,2.10666666666667,0.79746835443038,1.68,"23.65",0.0710359408033827
"388","2477",1.37,0.86,0.62,0.86,1.90032258064516,1,1.90032258064516,"25.85",0.0735134460597741
"389","2478",1.77,7.26,5.76,2.5,2.2309375,0.34435261707989,0.768229166666667,"58.80",0.0130651218820862
"390","2480",3.04,3.8,2.66,3,4.34285714285714,0.789473684210526,3.42857142857143,"54.90",0.0624512099921936
"391","2481",1.02,2.41,1.94,0.5,1.26711340206186,0.20746887966805,0.262886597938144,"28.25",0.00930572028099626
"392","2482",0.39,0.06,-0.12,0,-0.195,0,0,"12.15",0
"393","2483",1.45,1.5,1.26,0.7,1.72619047619048,0.466666666666667,0.805555555555555,"20.55",0.0391997837253312
"394","2484",0.8,1.63,1.22,1.45,1.06885245901639,0.889570552147239,0.950819672131148,"20.80",0.0457124842370744
"395","2485",-0.02,0.93,0.46,0.5,-0.0404347826086957,0.537634408602151,-0.0217391304347826,"20.50",-0.00106044538706257
"396","2486",-0.5,-0.56,-0.35,0,-0.8,0,0,"8.92",0
"397","2488",2.76,3.65,2.72,2.5,3.70367647058823,0.684931506849315,2.53676470588235,"33.65",0.075386766891006
"398","2489",0.18,0.19,0.04,0,0.855,0,0,"10.95",0
"399","2491",-0.06,-0.41,-0.28,0,-0.0878571428571428,0,0,"9.61",0
"400","2492",11.37,40.75,30.69,16.3,15.097018572825,0.4,6.03880742913001,"255.50",0.0236352541257535
"401","2493",1.56,3,2,2.5,2.34,0.833333333333333,1.95,"27.75",0.0702702702702703
"402","2495",0.7,0.43,0.04,0.4,7.525,0.930232558139535,7,"13.80",0.507246376811594
"403","2496",3.45,7.18,4.9,4,5.05530612244898,0.557103064066852,2.81632653061224,"61.70",0.0456454867198095
"404","2497",0.03,-1.95,-1.42,0,0.0411971830985915,0,0,"22.60",0
"405","2498",-8.55,14.72,20.03,0.38,-6.28337493759361,0.0258152173913043,-0.162206689965052,"38.15",-0.00425181362949023
"406","2499",-0.56,0.19,0.27,0,-0.394074074074074,0,0,"7.18",0
"407","2501",0.4,3.11,2.32,2.1,0.536206896551724,0.67524115755627,0.362068965517241,"21.10",0.0171596666121915
"408","2504",0.41,0.37,0.29,0.25,0.523103448275862,0.675675675675676,0.353448275862069,"13.80",0.0256121939030485
"409","2505",-0.02,-0.08,-0.28,0.5,-0.00571428571428571,-6.25,0.0357142857142857,"17.05",0.00209467951403435
"410","2506",-0.12,0.51,-0.21,0.16,0.291428571428571,0.313725490196078,0.0914285714285714,"11.20",0.00816326530612245
"411","2509",1.84,5.7,-0.27,0.6,-38.8444444444444,0.105263157894737,-4.08888888888889,"23.35",-0.175113014513443
"412","2511",0.5,0.77,0.45,0.65,0.855555555555556,0.844155844155844,0.722222222222222,"11.25",0.0641975308641975
"413","2514",1.14,0.05,0.55,0.25,0.103636363636364,5,0.518181818181818,"15.20",0.0340909090909091
"414","2515",0.13,0.24,0.24,0.197,0.13,0.820833333333333,0.106708333333333,"7.74",0.0137866063738157
"415","2516",0.08,0.3,0.18,0,0.133333333333333,0,0,"6.05",0
"416","2520",1,1.03,-1.06,1,-0.971698113207547,0.970873786407767,-0.943396226415094,"31.55",-0.0299016236581646
"417","2524",3.08,1.29,1.19,0,3.33882352941177,0,0,"31.15",0
"418","2527",2.44,1.6,0.38,1.2,10.2736842105263,0.75,7.70526315789474,"22.85",0.337210641483358
"419","2528",-0.14,-0.4,-0.32,0,-0.175,0,0,"20.75",0
"420","2530",-0.14,0.1,0.17,0.3,-0.0823529411764706,3,-0.247058823529412,"16.20",-0.0152505446623094
"421","2534",1.44,4.07,3.7,0,1.584,0,0,"25.05",0
"422","2535",1.74,2.29,1.96,1.7353,2.03295918367347,0.757772925764192,1.54052142857143,"21.35",0.0721555704248913
"423","2536",1.27,1.34,0.9,1,1.89088888888889,0.746268656716418,1.41111111111111,"24.20",0.0583103764921947
"424","2537",-0.32,0.09,0.13,0,-0.221538461538462,0,0,"10.85",0
"425","2538",0.01,0.1,0,0.6,Inf,6,Inf,"12.90",Inf
"426","2539",1.05,1.1,0.28,0.2,4.125,0.181818181818182,0.75,"29.55",0.0253807106598985
"427","2540",0.69,1.26,1.46,0,0.595479452054794,0,0,"26.50",0
"428","2542",2.06,6.01,4.37,3.5,2.83308924485126,0.582362728785358,1.64988558352403,"46.40",0.0355578789552592
"429","2543",0,-2.16,-0.24,0,0,0,0,"7.19",0
"430","2545",-0.48,2.59,0.85,1.8,-1.46258823529412,0.694980694980695,-1.01647058823529,"40.55",-0.0250670921882933
"431","2546",3.38,3.84,2.95,3,4.39972881355932,0.78125,3.43728813559322,"37.85",0.0908134249826478
"432","2547",0.37,3.77,4.07,0.8,0.342727272727273,0.212201591511936,0.0727272727272727,"11.55",0.00629673356946084
"433","2548",11.15,3.12,2.17,5,16.03133640553,1.6025641025641,25.6912442396313,"92.10",0.278949448855932
"434","2597",3.17,4.9,3.72,4.8,4.1755376344086,0.979591836734694,4.09032258064516,"62.80",0.0651325251695089
"435","2601",1.91,0.01,-0.01,0.1,-1.91,10,-19.1,"11.15",-1.71300448430493
"436","2603",0.08,0.07,-0.09,0,-0.0622222222222222,0,0,"13.00",0
"437","2605",-0.45,0.11,-0.06,0.2,0.825,1.81818181818182,1.5,"16.85",0.0890207715133531
"438","2606",1.17,1.97,1.74,1.8,1.32465517241379,0.913705583756345,1.21034482758621,"33.15",0.0365111561866126
"439","2607",0.58,0.81,0.62,0.35,0.757741935483871,0.432098765432099,0.32741935483871,"14.35",0.022816679779701
"440","2608",2.15,2.61,1.84,1.56,3.04972826086956,0.597701149425287,1.82282608695652,"39.40",0.0462646214963584
"441","2609",-1.28,-2.53,-2.57,0,-1.26007782101167,0,0,"7.32",0
"442","2610",-0.06,0.33,0.23,0.20960737,-0.0860869565217391,0.635173848484848,-0.0546801834782609,"9.06",-0.00603534033976389
"443","2611",0.3,0.29,0.11,0.41,0.790909090909091,1.41379310344828,1.11818181818182,"7.03",0.159058580111212
"444","2612",1.41,2.6,1.82,1.6,2.01428571428571,0.615384615384615,1.23956043956044,"29.80",0.0415959879047127
"445","2613",0.11,0.53,0.5,0.34,0.1166,0.641509433962264,0.0748,"14.35",0.00521254355400697
"446","2614",0.04,1.74,2.61,1,0.0266666666666667,0.574712643678161,0.0153256704980843,"11.00",0.00139324277255312
"447","2615",1.08,0.5,0.38,0.6056299,1.42105263157895,1.2112598,1.72126392631579,"18.60",0.0925410713073005
"448","2616",1.77,1.76,1.51,1.60166903,2.06304635761589,0.910039221590909,1.87745310139073,"30.05",0.0624776406452821
"449","2617",1.07,2.29,1.89,1.3,1.29645502645503,0.567685589519651,0.735978835978836,"17.80",0.0413471256167885
"450","2618",0.67,1.5,1.36,0.49727797,0.738970588235294,0.331518646666667,0.244982529338235,"13.80",0.0177523571984229
"451","2630",0.28,0.13,-0.29,0.08,-0.12551724137931,0.615384615384615,-0.0772413793103448,"19.10",-0.00404405127279292
"452","2633",1.09,1.9,1.54,1.12,1.34480519480519,0.589473684210526,0.792727272727273,"38.85",0.0204048204048204
"453","2634",1.53,2.22,1.7,1.34,1.998,0.603603603603604,1.206,"35.05",0.0344079885877318
"454","2636",1.7,3.07,2.32,2.2,2.24956896551724,0.716612377850163,1.61206896551724,"24.15",0.066752338116656
"455","2637",2.76,2.92,1.83,0,4.40393442622951,0,0,"29.30",0
"456","2642",1.29,0.72,0.46,0.6,2.01913043478261,0.833333333333333,1.68260869565217,"30.55",0.0550772077136555
"457","2701",0.72,0.73,0.52,0.4,1.01076923076923,0.547945205479452,0.553846153846154,"13.30",0.0416425679583574
"458","2702",0.1,2.08,1.46,0.2,0.142465753424658,0.0961538461538462,0.0136986301369863,"22.30",0.000614288346950058
"459","2704",0.91,1.1,1.03,0.4,0.971844660194175,0.363636363636364,0.353398058252427,"29.60",0.011939123589609
"460","2705",-2.65,-3.87,-3.14,0,-3.26608280254777,0,0,"15.50",0
"461","2706",0.89,0.86,0.62,0.45,1.23451612903226,0.523255813953488,0.645967741935484,"15.65",0.0412758940533856
"462","2707",8.03,10.8,8,11.075,10.8405,1.02546296296296,11.11653125,"168.00",0.0661698288690476
"463","2712",-0.05,-0.3,-0.19,0,-0.0789473684210526,0,0,"53.10",0
"464","2722",0.36,0.19,0.02,0.2,3.42,1.05263157894737,3.6,"24.25",0.148453608247423
"465","2723",4.28,9.26,7.64,5,5.18753926701571,0.539956803455723,2.80104712041885,"125.00",0.0224083769633508
"466","2727",4.04,4.52,3.93,3.85514831,4.64651399491094,0.852908918141593,3.96305322452926,"79.00",0.0501652306902438
"467","2731",2.35,3.66,3.83,3.8,2.24569190600522,1.03825136612022,2.33159268929504,"82.50",0.0282617295672126
"468","2739",0.06,1.02,0.1,1,0.612,0.980392156862745,0.6,"25.55",0.0234833659491194
"469","2748",1.7,3.22,1.66,2.75,3.29759036144578,0.854037267080745,2.81626506024096,"50.50",0.0557676249552666
"470","2841",0.17,0.54,0.1,0,0.918,0,0,"8.97",0
"471","2901",0.28,0.43,0.31,0.3866951,0.388387096774194,0.899290930232558,0.349272993548387,"24.10",0.014492655333958
"472","2903",0.81,0.94,0.56,0.85,1.35964285714286,0.904255319148936,1.22946428571429,"25.85",0.0475614810721194
